product_id,title,author,year,genre,subgenre,page,avg_rating,price,description,photo,stock
962,"The Buried Candelabrum","Stefan Zweig",1937,Classic,Fiction,150,3.9,11,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aliquam iaculis neque nec sem convallis sagittis. Curabitur magna dui, ullamcorper eget posuere eu, pellentesque feugiat est. Ut volutpat tellus a orci mollis lobortis. Duis eu lectus accumsan, pulvinar turpis vel, sollicitudin urna. Praesent eget porta ex. Praesent nisi erat, tincidunt sed mi ac, lacinia vulputate arcu. Curabitur a purus finibus, volutpat velit fermentum, ornare erat. Aliquam sed malesuada erat, condimentum cursus purus. Curabitur lobortis tempor mauris vel vehicula. Nullam pellentesque lorem non justo porttitor, eu tempus magna sodales. Quisque suscipit massa in justo ullamcorper porttitor.",...,21
963,"Twenty-Four Hours in the Life of a Woman","Stefan Zweig",1927,Classic,Novella,100,4.1,9,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aliquam iaculis neque nec sem convallis sagittis. Curabitur magna dui, ullamcorper eget posuere eu, pellentesque feugiat est. Ut volutpat tellus a orci mollis lobortis. Duis eu lectus accumsan, pulvinar turpis vel, sollicitudin urna. Praesent eget porta ex. Praesent nisi erat, tincidunt sed mi ac, lacinia vulputate arcu. Curabitur a purus finibus, volutpat velit fermentum, ornare erat. Aliquam sed malesuada erat, condimentum cursus purus. Curabitur lobortis tempor mauris vel vehicula. Nullam pellentesque lorem non justo porttitor, eu tempus magna sodales. Quisque suscipit massa in justo ullamcorper porttitor.",...,54
964,Amok,"Stefan Zweig",1922,Classic,Novella,150,4,10,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aliquam iaculis neque nec sem convallis sagittis. Curabitur magna dui, ullamcorper eget posuere eu, pellentesque feugiat est. Ut volutpat tellus a orci mollis lobortis. Duis eu lectus accumsan, pulvinar turpis vel, sollicitudin urna. Praesent eget porta ex. Praesent nisi erat, tincidunt sed mi ac, lacinia vulputate arcu. Curabitur a purus finibus, volutpat velit fermentum, ornare erat. Aliquam sed malesuada erat, condimentum cursus purus. Curabitur lobortis tempor mauris vel vehicula. Nullam pellentesque lorem non justo porttitor, eu tempus magna sodales. Quisque suscipit massa in justo ullamcorper porttitor.",...,13
965,Compulsion,"Stefan Zweig",1920,Classic,Novella,100,3.8,9,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aliquam iaculis neque nec sem convallis sagittis. Curabitur magna dui, ullamcorper eget posuere eu, pellentesque feugiat est. Ut volutpat tellus a orci mollis lobortis. Duis eu lectus accumsan, pulvinar turpis vel, sollicitudin urna. Praesent eget porta ex. Praesent nisi erat, tincidunt sed mi ac, lacinia vulputate arcu. Curabitur a purus finibus, volutpat velit fermentum, ornare erat. Aliquam sed malesuada erat, condimentum cursus purus. Curabitur lobortis tempor mauris vel vehicula. Nullam pellentesque lorem non justo porttitor, eu tempus magna sodales. Quisque suscipit massa in justo ullamcorper porttitor.",...,75
966,"The Post Office Girl","Stefan Zweig",1982,Classic,Fiction,300,4,13,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aliquam iaculis neque nec sem convallis sagittis. Curabitur magna dui, ullamcorper eget posuere eu, pellentesque feugiat est. Ut volutpat tellus a orci mollis lobortis. Duis eu lectus accumsan, pulvinar turpis vel, sollicitudin urna. Praesent eget porta ex. Praesent nisi erat, tincidunt sed mi ac, lacinia vulputate arcu. Curabitur a purus finibus, volutpat velit fermentum, ornare erat. Aliquam sed malesuada erat, condimentum cursus purus. Curabitur lobortis tempor mauris vel vehicula. Nullam pellentesque lorem non justo porttitor, eu tempus magna sodales. Quisque suscipit massa in justo ullamcorper porttitor.",...,53
967,Clarissa,"Stefan Zweig",1981,Classic,Fiction,250,3.9,12,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aliquam iaculis neque nec sem convallis sagittis. Curabitur magna dui, ullamcorper eget posuere eu, pellentesque feugiat est. Ut volutpat tellus a orci mollis lobortis. Duis eu lectus accumsan, pulvinar turpis vel, sollicitudin urna. Praesent eget porta ex. Praesent nisi erat, tincidunt sed mi ac, lacinia vulputate arcu. Curabitur a purus finibus, volutpat velit fermentum, ornare erat. Aliquam sed malesuada erat, condimentum cursus purus. Curabitur lobortis tempor mauris vel vehicula. Nullam pellentesque lorem non justo porttitor, eu tempus magna sodales. Quisque suscipit massa in justo ullamcorper porttitor.",...,31
968,"Journey into the Past","Stefan Zweig",1976,Classic,Novella,100,3.8,9,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aliquam iaculis neque nec sem convallis sagittis. Curabitur magna dui, ullamcorper eget posuere eu, pellentesque feugiat est. Ut volutpat tellus a orci mollis lobortis. Duis eu lectus accumsan, pulvinar turpis vel, sollicitudin urna. Praesent eget porta ex. Praesent nisi erat, tincidunt sed mi ac, lacinia vulputate arcu. Curabitur a purus finibus, volutpat velit fermentum, ornare erat. Aliquam sed malesuada erat, condimentum cursus purus. Curabitur lobortis tempor mauris vel vehicula. Nullam pellentesque lorem non justo porttitor, eu tempus magna sodales. Quisque suscipit massa in justo ullamcorper porttitor.",...,76
969,"The Collected Stories","Stefan Zweig",2013,Classic,"Short Stories",800,4.4,22,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aliquam iaculis neque nec sem convallis sagittis. Curabitur magna dui, ullamcorper eget posuere eu, pellentesque feugiat est. Ut volutpat tellus a orci mollis lobortis. Duis eu lectus accumsan, pulvinar turpis vel, sollicitudin urna. Praesent eget porta ex. Praesent nisi erat, tincidunt sed mi ac, lacinia vulputate arcu. Curabitur a purus finibus, volutpat velit fermentum, ornare erat. Aliquam sed malesuada erat, condimentum cursus purus. Curabitur lobortis tempor mauris vel vehicula. Nullam pellentesque lorem non justo porttitor, eu tempus magna sodales. Quisque suscipit massa in justo ullamcorper porttitor.",...,97
970,"Chess Story","Stefan Zweig",1941,Classic,Novella,100,4.3,9,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aliquam iaculis neque nec sem convallis sagittis. Curabitur magna dui, ullamcorper eget posuere eu, pellentesque feugiat est. Ut volutpat tellus a orci mollis lobortis. Duis eu lectus accumsan, pulvinar turpis vel, sollicitudin urna. Praesent eget porta ex. Praesent nisi erat, tincidunt sed mi ac, lacinia vulputate arcu. Curabitur a purus finibus, volutpat velit fermentum, ornare erat. Aliquam sed malesuada erat, condimentum cursus purus. Curabitur lobortis tempor mauris vel vehicula. Nullam pellentesque lorem non justo porttitor, eu tempus magna sodales. Quisque suscipit massa in justo ullamcorper porttitor.",...,64
971,"The Couple Next Door","Shari Lapena",2016,Mystery,Thriller,352,3.8,16,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aliquam iaculis neque nec sem convallis sagittis. Curabitur magna dui, ullamcorper eget posuere eu, pellentesque feugiat est. Ut volutpat tellus a orci mollis lobortis. Duis eu lectus accumsan, pulvinar turpis vel, sollicitudin urna. Praesent eget porta ex. Praesent nisi erat, tincidunt sed mi ac, lacinia vulputate arcu. Curabitur a purus finibus, volutpat velit fermentum, ornare erat. Aliquam sed malesuada erat, condimentum cursus purus. Curabitur lobortis tempor mauris vel vehicula. Nullam pellentesque lorem non justo porttitor, eu tempus magna sodales. Quisque suscipit massa in justo ullamcorper porttitor.",...,20
972,"A Stranger in the House","Shari Lapena",2017,Mystery,Thriller,352,3.7,16,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aliquam iaculis neque nec sem convallis sagittis. Curabitur magna dui, ullamcorper eget posuere eu, pellentesque feugiat est. Ut volutpat tellus a orci mollis lobortis. Duis eu lectus accumsan, pulvinar turpis vel, sollicitudin urna. Praesent eget porta ex. Praesent nisi erat, tincidunt sed mi ac, lacinia vulputate arcu. Curabitur a purus finibus, volutpat velit fermentum, ornare erat. Aliquam sed malesuada erat, condimentum cursus purus. Curabitur lobortis tempor mauris vel vehicula. Nullam pellentesque lorem non justo porttitor, eu tempus magna sodales. Quisque suscipit massa in justo ullamcorper porttitor.",...,80
973,"An Unwanted Guest","Shari Lapena",2018,Mystery,Thriller,304,3.7,16,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aliquam iaculis neque nec sem convallis sagittis. Curabitur magna dui, ullamcorper eget posuere eu, pellentesque feugiat est. Ut volutpat tellus a orci mollis lobortis. Duis eu lectus accumsan, pulvinar turpis vel, sollicitudin urna. Praesent eget porta ex. Praesent nisi erat, tincidunt sed mi ac, lacinia vulputate arcu. Curabitur a purus finibus, volutpat velit fermentum, ornare erat. Aliquam sed malesuada erat, condimentum cursus purus. Curabitur lobortis tempor mauris vel vehicula. Nullam pellentesque lorem non justo porttitor, eu tempus magna sodales. Quisque suscipit massa in justo ullamcorper porttitor.",...,59
974,"Someone We Know","Shari Lapena",2019,Mystery,Thriller,304,3.8,17,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aliquam iaculis neque nec sem convallis sagittis. Curabitur magna dui, ullamcorper eget posuere eu, pellentesque feugiat est. Ut volutpat tellus a orci mollis lobortis. Duis eu lectus accumsan, pulvinar turpis vel, sollicitudin urna. Praesent eget porta ex. Praesent nisi erat, tincidunt sed mi ac, lacinia vulputate arcu. Curabitur a purus finibus, volutpat velit fermentum, ornare erat. Aliquam sed malesuada erat, condimentum cursus purus. Curabitur lobortis tempor mauris vel vehicula. Nullam pellentesque lorem non justo porttitor, eu tempus magna sodales. Quisque suscipit massa in justo ullamcorper porttitor.",...,44
975,"The End of Her","Shari Lapena",2020,Mystery,Thriller,352,3.6,17,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aliquam iaculis neque nec sem convallis sagittis. Curabitur magna dui, ullamcorper eget posuere eu, pellentesque feugiat est. Ut volutpat tellus a orci mollis lobortis. Duis eu lectus accumsan, pulvinar turpis vel, sollicitudin urna. Praesent eget porta ex. Praesent nisi erat, tincidunt sed mi ac, lacinia vulputate arcu. Curabitur a purus finibus, volutpat velit fermentum, ornare erat. Aliquam sed malesuada erat, condimentum cursus purus. Curabitur lobortis tempor mauris vel vehicula. Nullam pellentesque lorem non justo porttitor, eu tempus magna sodales. Quisque suscipit massa in justo ullamcorper porttitor.",...,34
976,"Not a Happy Family","Shari Lapena",2021,Mystery,Thriller,352,3.9,18,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aliquam iaculis neque nec sem convallis sagittis. Curabitur magna dui, ullamcorper eget posuere eu, pellentesque feugiat est. Ut volutpat tellus a orci mollis lobortis. Duis eu lectus accumsan, pulvinar turpis vel, sollicitudin urna. Praesent eget porta ex. Praesent nisi erat, tincidunt sed mi ac, lacinia vulputate arcu. Curabitur a purus finibus, volutpat velit fermentum, ornare erat. Aliquam sed malesuada erat, condimentum cursus purus. Curabitur lobortis tempor mauris vel vehicula. Nullam pellentesque lorem non justo porttitor, eu tempus magna sodales. Quisque suscipit massa in justo ullamcorper porttitor.",...,30
977,"The Woman in the Window","A.J. Finn",2018,Mystery,Thriller,448,3.9,17,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aliquam iaculis neque nec sem convallis sagittis. Curabitur magna dui, ullamcorper eget posuere eu, pellentesque feugiat est. Ut volutpat tellus a orci mollis lobortis. Duis eu lectus accumsan, pulvinar turpis vel, sollicitudin urna. Praesent eget porta ex. Praesent nisi erat, tincidunt sed mi ac, lacinia vulputate arcu. Curabitur a purus finibus, volutpat velit fermentum, ornare erat. Aliquam sed malesuada erat, condimentum cursus purus. Curabitur lobortis tempor mauris vel vehicula. Nullam pellentesque lorem non justo porttitor, eu tempus magna sodales. Quisque suscipit massa in justo ullamcorper porttitor.",...,37
978,"The Girl on the Train","Paula Hawkins",2015,Mystery,Thriller,336,3.9,16,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aliquam iaculis neque nec sem convallis sagittis. Curabitur magna dui, ullamcorper eget posuere eu, pellentesque feugiat est. Ut volutpat tellus a orci mollis lobortis. Duis eu lectus accumsan, pulvinar turpis vel, sollicitudin urna. Praesent eget porta ex. Praesent nisi erat, tincidunt sed mi ac, lacinia vulputate arcu. Curabitur a purus finibus, volutpat velit fermentum, ornare erat. Aliquam sed malesuada erat, condimentum cursus purus. Curabitur lobortis tempor mauris vel vehicula. Nullam pellentesque lorem non justo porttitor, eu tempus magna sodales. Quisque suscipit massa in justo ullamcorper porttitor.",...,85
979,"Into the Water","Paula Hawkins",2017,Mystery,Thriller,386,3.5,17,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aliquam iaculis neque nec sem convallis sagittis. Curabitur magna dui, ullamcorper eget posuere eu, pellentesque feugiat est. Ut volutpat tellus a orci mollis lobortis. Duis eu lectus accumsan, pulvinar turpis vel, sollicitudin urna. Praesent eget porta ex. Praesent nisi erat, tincidunt sed mi ac, lacinia vulputate arcu. Curabitur a purus finibus, volutpat velit fermentum, ornare erat. Aliquam sed malesuada erat, condimentum cursus purus. Curabitur lobortis tempor mauris vel vehicula. Nullam pellentesque lorem non justo porttitor, eu tempus magna sodales. Quisque suscipit massa in justo ullamcorper porttitor.",...,33
980,"A Slow Fire Burning","Paula Hawkins",2021,Mystery,Thriller,320,3.6,18,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aliquam iaculis neque nec sem convallis sagittis. Curabitur magna dui, ullamcorper eget posuere eu, pellentesque feugiat est. Ut volutpat tellus a orci mollis lobortis. Duis eu lectus accumsan, pulvinar turpis vel, sollicitudin urna. Praesent eget porta ex. Praesent nisi erat, tincidunt sed mi ac, lacinia vulputate arcu. Curabitur a purus finibus, volutpat velit fermentum, ornare erat. Aliquam sed malesuada erat, condimentum cursus purus. Curabitur lobortis tempor mauris vel vehicula. Nullam pellentesque lorem non justo porttitor, eu tempus magna sodales. Quisque suscipit massa in justo ullamcorper porttitor.",...,83
981,"Sharp Objects","Gillian Flynn",2006,Mystery,Thriller,336,4,15,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aliquam iaculis neque nec sem convallis sagittis. Curabitur magna dui, ullamcorper eget posuere eu, pellentesque feugiat est. Ut volutpat tellus a orci mollis lobortis. Duis eu lectus accumsan, pulvinar turpis vel, sollicitudin urna. Praesent eget porta ex. Praesent nisi erat, tincidunt sed mi ac, lacinia vulputate arcu. Curabitur a purus finibus, volutpat velit fermentum, ornare erat. Aliquam sed malesuada erat, condimentum cursus purus. Curabitur lobortis tempor mauris vel vehicula. Nullam pellentesque lorem non justo porttitor, eu tempus magna sodales. Quisque suscipit massa in justo ullamcorper porttitor.",...,34
982,"Dark Places","Gillian Flynn",2009,Mystery,Thriller,349,3.9,15,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aliquam iaculis neque nec sem convallis sagittis. Curabitur magna dui, ullamcorper eget posuere eu, pellentesque feugiat est. Ut volutpat tellus a orci mollis lobortis. Duis eu lectus accumsan, pulvinar turpis vel, sollicitudin urna. Praesent eget porta ex. Praesent nisi erat, tincidunt sed mi ac, lacinia vulputate arcu. Curabitur a purus finibus, volutpat velit fermentum, ornare erat. Aliquam sed malesuada erat, condimentum cursus purus. Curabitur lobortis tempor mauris vel vehicula. Nullam pellentesque lorem non justo porttitor, eu tempus magna sodales. Quisque suscipit massa in justo ullamcorper porttitor.",...,93
983,"The Death of Mrs. Westaway","Ruth Ware",2018,Mystery,Thriller,368,3.8,17,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aliquam iaculis neque nec sem convallis sagittis. Curabitur magna dui, ullamcorper eget posuere eu, pellentesque feugiat est. Ut volutpat tellus a orci mollis lobortis. Duis eu lectus accumsan, pulvinar turpis vel, sollicitudin urna. Praesent eget porta ex. Praesent nisi erat, tincidunt sed mi ac, lacinia vulputate arcu. Curabitur a purus finibus, volutpat velit fermentum, ornare erat. Aliquam sed malesuada erat, condimentum cursus purus. Curabitur lobortis tempor mauris vel vehicula. Nullam pellentesque lorem non justo porttitor, eu tempus magna sodales. Quisque suscipit massa in justo ullamcorper porttitor.",...,80
